,timestamp,age,gender,city,position,experience,seniority_level,net_salary,salary_last_year,main_language,company_size,company_type,main_technology,company_business_sector,other_technologies,covid_job_loss
928,02.12.2019 15:58:52,32.0,Male,Munich,DevOps,9.0,Senior,99000.0,0.0,English,1000,Product,AWS,Software Development,,
929,02.12.2019 15:59:24,29.0,Male,Krakow,QA,7.0,Senior,45000.0,33000.0,English,100,Product,Java,Gambling,,
930,02.12.2019 16:03:59,25.0,Female,Munich,Frontend Developer,2.0,Junior,42000.0,0.0,Deutsch,50,Consulting / Agency,Javascript / Typescript,Media,,
931,02.12.2019 16:04:46,26.0,Male,Munich,Backend Developer,5.0,Middle,62000.0,61000.0,English,,Product,Java,Finance / Insurance,,
932,02.12.2019 16:05:00,44.0,Male,Munich,Frontend Developer,5.0,Middle,62000.0,56000.0,Deutsch,100,Product,Javascript / Typescript,Finance / Insurance,,
933,02.12.2019 16:05:20,29.0,Male,Berlin,DevOps,10.0,0,70000.0,0.0,English,100,Startup,0,0,,
934,02.12.2019 16:06:43,28.0,Male,Berlin,Backend Developer,7.0,Senior,70000.0,60000.0,English,50,Startup,Java,Catering,,
935,02.12.2019 16:08:28,45.0,Female,Frankfurt,Database Developer (DBA),2.0,Middle,64000.0,59000.0,Deutsch,50,Product,SQL,Finance / Insurance,,
936,02.12.2019 16:11:06,39.0,Male,Munich,other,15.0,Senior,57275.0,61050.0,Deutsch,10,Product,.NET,Сonstruction,,
937,02.12.2019 16:18:06,36.0,Male,Berlin,Manager,13.0,Senior,80000.0,70000.0,English,1000,Product,Java,Сommerce,,
938,02.12.2019 16:20:54,32.0,Male,Berlin,Mobile Developer,5.0,Middle,66000.0,56400.0,English,100,Product,Swift,Сommerce,,
939,02.12.2019 16:22:39,38.0,Male,Munich,Software Architect,17.0,Senior,175000.0,157000.0,English,1000,Product,C/C++,Software Development,,
940,02.12.2019 16:23:24,42.0,Female,Munich,Product Manager,10.0,Middle,72700.0,0.0,English,50,Product,Not Relevant,Finance / Insurance,,
941,02.12.2019 16:23:37,0.0,Male,Prague,DevOps,11.0,Senior,33200.0,0.0,English,1000,Product,Python,0,,
942,02.12.2019 16:25:53,32.0,Male,Munich,Backend Developer,8.0,Middle,68000.0,66000.0,English,1000,Product,Java,Media,,
943,02.12.2019 16:35:02,33.0,Male,Munich,Fullstack Developer,8.0,Senior,63000.0,62000.0,English,100,Product,.NET,Transport,,
944,02.12.2019 16:37:57,34.0,Male,Cologne,Manager,15.0,Senior,70000.0,49000.0,English,1000,Consulting / Agency,Not Relevant,IT,,
945,02.12.2019 16:38:25,35.0,Male,Munich,Software Architect,15.0,Senior,175000.0,0.0,Russian,1000,Product,AWS,0,,
946,02.12.2019 16:38:56,35.0,Male,Frankfurt,Backend Developer,16.0,Senior,55000.0,55000.0,English,50,Product,PHP,Finance / Insurance,,
947,02.12.2019 16:39:11,24.0,Male,Frankfurt,DevOps,1.0,Junior,45000.0,40000.0,Deutsch,50,Consulting / Agency,AWS,Сommerce,,
948,02.12.2019 16:40:52,48.0,Female,Munich,Manager,11.0,Senior,75000.0,0.0,English,100,Product,Not Relevant,Tourism,,
949,02.12.2019 16:41:25,31.0,Male,Wroclaw,Backend Developer,10.0,Senior,47500.0,0.0,English,50,Consulting / Agency,Ruby,0,,
950,02.12.2019 16:43:19,40.0,Female,Munich,SAP Consultant,9.0,Senior,89000.0,87000.0,English,1000,Product,Not Relevant,Manufacture,,
951,02.12.2019 16:45:22,29.0,Male,Cologne,Fullstack Developer,4.0,Senior,65000.0,45000.0,Deutsch,1000,Product,.NET,Manufacture,,
952,02.12.2019 16:47:18,38.0,Male,Munich,Fullstack Developer,17.0,Lead,114000.0,0.0,English,100,Product,Javascript / Typescript,0,,
953,02.12.2019 16:47:47,36.0,Male,Stuttgart,Mobile Developer,16.0,Senior,64800.0,60000.0,English,100,Product,Javascript / Typescript,Сommerce,,
954,02.12.2019 16:52:20,0.0,Male,Munich,Manager,10.0,0,110000.0,132500.0,Deutsch,1000,Product,Not Relevant,0,,
955,02.12.2019 16:53:56,34.0,Male,Munich,Backend Developer,3.0,Junior,48000.0,0.0,Deutsch,100,Product,Java,0,,
956,02.12.2019 17:27:05,32.0,Male,Berlin,Backend Developer,12.0,Senior,65000.0,55000.0,Russian,100,Product,Ruby,Finance / Insurance,,
957,02.12.2019 17:30:59,29.0,Male,Munich,DevOps,10.0,Lead,100010.0,75000.0,English,1000,Product,AWS,0,,
958,02.12.2019 17:32:16,47.0,Male,London,Data Engineer,22.0,Middle,100001.0,100002.0,English,100,Product,Google Cloud,Publishing,,
959,02.12.2019 17:32:27,36.0,Male,Munich,Backend Developer,10.0,Middle,75000.0,0.0,English,50,Product,PHP,0,,
960,02.12.2019 17:35:43,32.0,Female,Frankfurt,other,10.0,Senior,136000.0,136000.0,English,100,Consulting / Agency,Not Relevant,Software Development,,
961,02.12.2019 17:36:37,34.0,Male,Karlsruhe,Fullstack Developer,12.0,Senior,75000.0,74000.0,English,100,Product,Javascript / Typescript,Finance / Insurance,,
962,02.12.2019 17:40:40,29.0,Female,Munich,Data Scientist,4.0,Middle,67000.0,70000.0,Deutsch,100,Product,R,Сommerce,,
963,02.12.2019 17:41:24,31.0,Male,Munich,Backend Developer,9.0,Senior,75000.0,75000.0,English,10,Startup,Java,0,,
964,02.12.2019 17:41:30,41.0,Female,Munich,QA,9.0,Middle,46001.0,39002.0,Deutsch,50,Product,Java,Manufacture,,
965,02.12.2019 17:44:10,35.0,Male,Munich,Software Architect,6.0,Senior,85000.0,0.0,Deutsch,100,Consulting / Agency,.NET,Manufacture,,
966,02.12.2019 17:47:50,37.0,Male,Munich,Backend Developer,14.0,Senior,75000.0,0.0,English,100,Product,C/C++,Finance / Insurance,,
967,02.12.2019 17:50:19,39.0,Female,Munich,Backend Developer,17.0,Middle,60000.0,59000.0,Deutsch,1000,Product,Java,Finance / Insurance,,
968,02.12.2019 17:50:36,0.0,Male,Munich,Frontend Developer,7.0,Senior,65000.0,0.0,Deutsch,50,Product,Javascript / Typescript,0,,
969,02.12.2019 17:52:59,25.0,Female,Munich,Fullstack Developer,5.0,Middle,66000.0,118000.0,Deutsch,10,Consulting / Agency,.NET,0,,
970,02.12.2019 18:03:30,29.0,Male,Munich,Fullstack Developer,8.0,Middle,95000.0,70002.0,English,1000,Product,Java,Сommerce,,
971,02.12.2019 18:09:50,0.0,Male,Munich,Frontend Developer,3.0,Middle,55000.0,0.0,English,1000,Product,Javascript / Typescript,Finance / Insurance,,
972,02.12.2019 18:14:18,28.0,Male,Munich,Data Scientist,4.0,Senior,64000.0,62000.0,English,1000,Product,Not Relevant,Tourism,,
973,02.12.2019 18:27:45,47.0,Male,Munich,Backend Developer,25.0,Senior,87600.0,0.0,Deutsch,10,Product,.NET,0,,
974,02.12.2019 18:28:37,31.0,Male,Berlin,Frontend Developer,10.0,Senior,67000.0,53000.0,English,1000,Product,Javascript / Typescript,Сommerce,,
975,02.12.2019 18:36:23,40.0,Male,Munich,Product Manager,15.0,Middle,75000.0,70000.0,English,1000,Product,Not Relevant,Tourism,,
976,02.12.2019 18:48:21,32.0,Male,Munich,Backend Developer,14.0,Lead,88000.0,70000.0,Deutsch,1000,Product,PHP,0,,
977,02.12.2019 18:51:02,34.0,Male,Berlin,Backend Developer,10.0,Senior,90000.0,75000.0,English,100,Product,C/C++,0,,
978,02.12.2019 18:55:15,34.0,Male,Berlin,Frontend Developer,10.0,Senior,74800.0,65000.0,English,100,Product,Javascript / Typescript,Сommerce,,
979,02.12.2019 19:00:08,33.0,Male,Munich,Fullstack Developer,15.0,Senior,120000.0,114000.0,English,100,Product,PHP,Finance / Insurance,,
980,02.12.2019 19:03:22,31.0,Male,Frankfurt,System Administrator,10.0,Middle,70000.0,75000.0,English,100,Product,Python,Finance / Insurance,,
981,02.12.2019 19:10:14,37.0,Male,Munich,Business Analyst,15.0,Middle,92800.0,94000.0,English,1000,0,Not Relevant,Manufacture,,
982,02.12.2019 19:10:32,33.0,Male,Munich,QA,5.0,Senior,75360.0,60000.0,English,1000,Product,Kotlin,Media,,
983,02.12.2019 19:21:45,34.0,Female,Berlin,QA,12.0,Senior,74001.0,62000.0,Deutsch,1000,Product,.NET,Health,,
984,02.12.2019 19:34:30,32.0,Male,Munich,Mobile Developer,14.0,Senior,90000.0,90000.0,English,,Product,Swift,Сommerce,,
985,02.12.2019 19:36:49,38.0,Male,Berlin,Backend Developer,13.0,Senior,85200.0,93062.0,Deutsch,100,Product,Java,Finance / Insurance,,
986,02.12.2019 19:47:13,32.0,Male,Berlin,QA,13.0,Senior,65000.0,0.0,English,100,Product,Java,Catering,,
987,02.12.2019 19:48:29,27.0,Male,Berlin,QA,7.0,Senior,69300.0,0.0,English,50,Startup,Java,Сommerce,,
988,02.12.2019 19:49:12,54.0,Male,Ingolstadt,Data Scientist,8.0,Senior,78000.0,0.0,Deutsch,1000,Product,R,Transport,,
989,02.12.2019 19:49:52,35.0,Male,Düsseldorf,Backend Developer,6.0,Middle,55000.0,0.0,English,10,Bodyshop / Outsource,.NET,Software Development,,
990,02.12.2019 19:51:08,31.0,Male,Stuttgart,Mobile Developer,6.0,Middle,51000.0,0.0,Deutsch,1000,Product,Javascript / Typescript,Scientific Activities,,
991,02.12.2019 19:59:09,42.0,Male,Berlin,"CTO (CEO, CFO)",20.0,Senior,130000.0,76002.0,English,100,Startup,Not Relevant,0,,
992,02.12.2019 19:59:25,25.0,Female,Munich,Manager,1.0,Junior,53300.0,0.0,Deutsch,1000,Consulting / Agency,0,Logistics,,
993,02.12.2019 20:02:05,0.0,Male,Hamburg,DevOps,15.0,Senior,78001.0,0.0,English,50,0,Not Relevant,0,,
994,02.12.2019 20:04:31,38.0,Male,Munich,Manager,12.0,Senior,96000.0,96000.0,English,1000,Consulting / Agency,Not Relevant,Finance / Insurance,,
995,02.12.2019 20:09:51,34.0,Male,Munich,Manager,16.0,Senior,85000.0,0.0,English,1000,Product,PHP,Сommerce,,
996,02.12.2019 20:23:58,40.0,Male,Frankfurt,Software Architect,20.0,Senior,110000.0,89000.0,English,1000,Bodyshop / Outsource,Java,Finance / Insurance,,
997,02.12.2019 20:28:45,30.0,Male,Munich,Frontend Developer,9.0,Senior,75000.0,0.0,Russian,10,Product,Javascript / Typescript,0,,
998,02.12.2019 20:29:23,30.0,Male,Munich,Machine Learning Engineer,2.0,Middle,62000.0,52000.0,English,10,Startup,Python,Transport,,
999,02.12.2019 20:32:32,25.0,Male,Munich,Frontend Developer,1.0,Junior,75000.0,0.0,English,100,Startup,Javascript / Typescript,Сommerce,,
1000,02.12.2019 20:32:40,25.0,Male,Munich,Frontend Developer,1.0,Junior,75000.0,0.0,English,100,Startup,Javascript / Typescript,Сommerce,,
1001,02.12.2019 20:34:52,25.0,Female,Munich,Researcher,5.0,Middle,57000.0,0.0,English,1000,Consulting / Agency,C/C++,Transport,,
1002,02.12.2019 20:43:20,31.0,Male,Munich,Mobile Developer,8.0,Senior,65005.0,0.0,English,50,Startup,Swift,Health,,
1003,02.12.2019 20:53:04,32.0,Male,Frankfurt,Mobile Developer,4.0,Middle,50000.0,0.0,English,10,Product,Kotlin,0,,
1004,02.12.2019 20:56:53,25.0,Male,Munich,Frontend Developer,5.0,Senior,88000.0,62000.0,English,100,Product,Javascript / Typescript,Media,,
1005,02.12.2019 20:58:49,32.0,Female,Munich,Fullstack Developer,10.0,Middle,47500.0,47500.0,English,10,Bodyshop / Outsource,Java,Finance / Insurance,,
1006,02.12.2019 21:02:20,31.0,Male,Munich,Fullstack Developer,10.0,Lead,79000.0,78000.0,English,1000,Product,Javascript / Typescript,Finance / Insurance,,
1007,02.12.2019 21:04:05,32.0,Male,Munich,Backend Developer,12.0,Middle,64000.0,61000.0,English,100,Startup,Java,Finance / Insurance,,
1008,02.12.2019 21:06:41,44.0,Male,Munich,Manager,22.0,Senior,144000.0,146070.0,Deutsch,1000,Product,Not Relevant,Сommerce,,
1009,02.12.2019 21:06:55,36.0,Male,Munich,Backend Developer,13.0,Senior,65000.0,67000.0,English,50,Product,PHP,Tourism,,
1010,02.12.2019 21:08:12,38.0,Female,Frankfurt,Frontend Developer,1.0,Junior,36000.0,0.0,Deutsch,100,Consulting / Agency,Javascript / Typescript,0,,
1011,02.12.2019 21:11:52,0.0,Male,Munich,other,7.0,Senior,70501.0,0.0,English,1000,Product,0,0,,
1012,02.12.2019 21:18:00,32.0,Male,Munich,Backend Developer,5.0,Senior,65000.0,65000.0,English,1000,Product,PHP,Transport,,
1013,02.12.2019 21:18:55,32.0,Male,Munich,Fullstack Developer,14.0,Lead,98000.0,90000.0,English,100,Product,Scala,Transport,,
1014,02.12.2019 21:22:39,27.0,Male,Munich,Backend Developer,7.0,Middle,66000.0,66000.0,Deutsch,100,Product,PHP,Manufacture,,
1015,02.12.2019 21:45:06,27.0,Female,Nuremberg,Business Analyst,5.0,Middle,42000.0,0.0,English,1000,Product,0,Software Development,,
1016,02.12.2019 21:45:10,0.0,Male,Munich,QA,11.0,Senior,73000.0,67000.0,Deutsch,100,Product,Not Relevant,0,,
1017,02.12.2019 21:50:35,29.0,Male,Berlin,Backend Developer,7.0,Senior,78000.0,73000.0,English,100,Product,Python,Сommerce,,
1018,02.12.2019 21:52:49,26.0,Female,Frankfurt,Manager,2.0,Middle,45000.0,43000.0,Deutsch,50,Product,Not Relevant,Finance / Insurance,,
1019,02.12.2019 21:56:34,0.0,Female,Munich,Data Scientist,0.0,Junior,59000.0,0.0,Deutsch,50,Product,Python,IT,,
1020,02.12.2019 22:00:44,35.0,Male,Munich,Mobile Developer,7.0,Senior,77500.0,70000.0,English,100,Product,Kotlin,Health,,
1021,02.12.2019 22:29:47,26.0,Male,Berlin,Data Scientist,5.0,Senior,80000.0,0.0,English,10,Startup,Python,HR,,
1022,02.12.2019 22:34:04,25.0,Male,Munich,Mobile Developer,4.0,Middle,60000.0,60000.0,English,100,Product,Swift,IoT,,
1023,02.12.2019 22:38:20,0.0,Male,Cologne,Software Engineer,13.0,Senior,70000.0,0.0,English,50,Product,C/C++,Manufacture,,
1024,02.12.2019 22:51:27,28.0,Female,Berlin,Data Scientist,1.0,Junior,60000.0,0.0,English,100,Product,Python,Finance / Insurance,,
1025,02.12.2019 22:58:19,36.0,Male,Berlin,Frontend Developer,11.0,Senior,85000.0,0.0,English,10,Startup,Clojure,Design,,
1026,02.12.2019 23:11:17,24.0,Male,Berlin,Machine Learning Engineer,3.0,Middle,75000.0,0.0,English,10,Startup,Python,Customer Support,,
1027,02.12.2019 23:39:58,34.0,Male,Frankfurt,Software Architect,10.0,Senior,125000.0,96000.0,English,1000,Product,Python,Software Development,,
1028,02.12.2019 23:52:18,34.0,Male,Munich,Backend Developer,11.0,Senior,92000.0,0.0,English,50,Product,Javascript / Typescript,Health,,
1029,02.12.2019 23:52:23,34.0,Male,Munich,Backend Developer,11.0,Senior,92000.0,0.0,English,50,Product,Javascript / Typescript,Health,,
1030,02.12.2019 23:59:24,36.0,Male,Berlin,Backend Developer,10.0,Senior,78000.0,78000.0,English,1000,Product,Java,Сommerce,,
1031,03.12.2019 00:11:38,33.0,Male,Hamburg,Software Engineer,13.0,Middle,55000.0,0.0,English,,Product,C/C++,Software Development,,
1032,03.12.2019 00:45:57,29.0,Female,Berlin,Machine Learning Engineer,3.0,Middle,46000.0,0.0,English,10,Startup,Python,Health,,
1033,03.12.2019 00:49:41,31.0,Male,Munich,Fullstack Developer,8.0,Senior,71000.0,0.0,English,10,Product,Java,Finance / Insurance,,
1034,03.12.2019 06:24:28,30.0,Male,Berlin,Backend Developer,12.0,Senior,70000.0,0.0,English,10,Startup,Python,IT,,
1035,03.12.2019 08:08:18,33.0,Male,Munich,Embedded Developer,11.0,Senior,78000.0,72000.0,Russian,10,Bodyshop / Outsource,C/C++,Automotive,,
1036,03.12.2019 08:27:19,29.0,Female,Munich,Mobile Developer,8.0,Middle,70000.0,50000.0,English,1000,Product,Swift,Media,,
1037,03.12.2019 08:33:42,32.0,Female,Riga,Backend Developer,1.0,Junior,13200.0,0.0,English,50,Consulting / Agency,AWS,Сonstruction,,
1038,03.12.2019 08:41:13,29.0,Male,Munich,Backend Developer,9.0,Senior,60000.0,0.0,English,10,Product,.NET,0,,
1039,03.12.2019 08:41:32,33.0,Male,Munich,Cloud Platform Engineer,10.0,Senior,108000.0,0.0,English,1000,Product,Google Cloud,Software Development,,
1040,03.12.2019 08:53:40,0.0,Male,Munich,Mobile Developer,5.0,Senior,71000.0,0.0,English,10,Consulting / Agency,Kotlin,Finance / Insurance,,
1041,03.12.2019 08:53:50,29.0,Male,Berlin,Fullstack Developer,10.0,Senior,70000.0,60000.0,English,1000,Product,PHP,Сommerce,,
1042,03.12.2019 08:58:34,43.0,Male,Berlin,Data Engineer,10.0,Senior,60000.0,60000.0,Russian,10,Startup,SQL,Сommerce,,
1043,03.12.2019 09:03:46,0.0,Female,Bern,QA,5.0,Middle,120000.0,105000.0,Deutsch,1000,Product,Not Relevant,Transport,,
1044,03.12.2019 09:06:49,36.0,Male,Berlin,Software Architect,14.0,Senior,75000.0,69000.0,English,100,Product,PHP,Сommerce,,
1045,03.12.2019 09:26:56,30.0,Male,Munich,Backend Developer,6.0,Senior,70000.0,0.0,English,,Product,Ruby,Finance / Insurance,,
1046,03.12.2019 09:31:57,27.0,Male,Berlin,Frontend Developer,5.0,Senior,66000.0,0.0,English,100,Product,Javascript / Typescript,Transport,,
1047,03.12.2019 09:39:08,36.0,Female,Berlin,Backend Developer,3.0,0,45000.0,38000.0,English,10,Product,Java,Health,,
1048,03.12.2019 09:49:46,28.0,Male,Frankfurt,Data Scientist,2.0,Middle,55000.0,0.0,Deutsch,100,Product,Python,Finance / Insurance,,
1049,03.12.2019 09:51:08,34.0,Male,Berlin,Machine Learning Engineer,10.0,Senior,80000.0,0.0,English,50,Product,Scala,Сommerce,,
1050,03.12.2019 09:53:16,29.0,Male,Berlin,DevOps,10.0,Senior,72000.0,65000.0,English,100,Product,Ruby,Education,,
1051,03.12.2019 09:54:29,27.0,Male,Moscow,Backend Developer,7.0,Senior,66000.0,0.0,Russian,100,Startup,Go,0,,
1052,03.12.2019 09:56:43,29.0,Male,Berlin,Backend Developer,8.0,Senior,80000.0,0.0,English,1000,Product,Java,Catering,,
1053,03.12.2019 10:03:04,29.0,Male,Munich,Fullstack Developer,9.0,Senior,75000.0,0.0,English,100,Product,Javascript / Typescript,Fashion,,
1054,03.12.2019 10:06:05,28.0,Female,Munich,"Designer (UI, UX)",9.0,Senior,70000.0,56000.0,English,10,Product,Not Relevant,Сommerce,,
1055,03.12.2019 10:06:39,26.0,Male,Munich,Mobile Developer,1.0,0,59000.0,0.0,English,50,Startup,Javascript / Typescript,Сommerce,,
1056,03.12.2019 10:13:01,0.0,Male,Berlin,Backend Developer,5.0,Senior,85000.0,75000.0,English,100,Product,Ruby,Finance / Insurance,,
1057,03.12.2019 10:13:04,34.0,Male,Munich,Researcher,12.0,Senior,112500.0,0.0,English,100,Product,C/C++,Transport,,
1058,03.12.2019 10:16:33,32.0,Male,Berlin,Backend Developer,11.0,Senior,96100.0,84000.0,English,1000,Product,Java,Transport,,
1059,03.12.2019 10:21:33,35.0,Male,Düsseldorf,DevOps,15.0,Senior,65000.0,65000.0,Deutsch,10,Consulting / Agency,AWS,Finance / Insurance,,
1060,03.12.2019 10:22:01,28.0,Male,Berlin,QA,7.0,Middle,62001.0,0.0,English,100,Bodyshop / Outsource,Python,Transport,,
1061,03.12.2019 10:24:08,0.0,Male,Berlin,Machine Learning Engineer,9.0,Lead,236000.0,180000.0,English,1000,Product,Python,Сommerce,,
1062,03.12.2019 10:26:11,38.0,Female,Berlin,SAP Consultant,10.0,Senior,92000.0,78000.0,Deutsch,1000,Product,SAP / ABAP,Manufacture,,
1063,03.12.2019 10:26:19,24.0,Male,Berlin,Backend Developer,4.0,Middle,65000.0,44000.0,English,100,Product,Java,0,,
1064,03.12.2019 10:32:07,32.0,Male,Berlin,Backend Developer,5.0,Senior,67000.0,58000.0,Deutsch,1000,Consulting / Agency,Java,IT,,
1065,03.12.2019 10:34:43,0.0,Male,Berlin,Backend Developer,8.0,Senior,110000.0,114000.0,English,100,Product,Java,Finance / Insurance,,
1066,03.12.2019 10:35:52,0.0,Male,Stuttgart,Machine Learning Engineer,5.0,Senior,108000.0,0.0,Deutsch,100,Product,Python,Manufacture,,
1067,03.12.2019 10:37:06,36.0,Male,Berlin,Frontend Developer,10.0,Senior,80000.0,70000.0,English,100,Product,Javascript / Typescript,Real Estate,,
1068,03.12.2019 10:37:13,0.0,Male,Berlin,Software Architect,11.0,Senior,170000.0,0.0,English,1000,Product,Java,0,,
1069,03.12.2019 10:39:01,0.0,Male,Munich,Researcher,9.0,Senior,220000.0,0.0,English,1000,Product,Python,0,,
1070,03.12.2019 10:39:59,0.0,Male,Berlin,Backend Developer,4.0,Senior,62000.0,0.0,English,50,Startup,Ruby,0,,
1071,03.12.2019 10:41:38,0.0,Male,Berlin,Software Architect,8.0,Lead,128000.0,0.0,English,100,Product,Python,Сommerce,,
1072,03.12.2019 10:43:24,42.0,Female,Berlin,Backend Developer,12.0,Senior,55000.0,55000.0,English,50,Product,PHP,Сommerce,,
1073,03.12.2019 10:45:57,0.0,Male,Darmstadt,Backend Developer,10.0,Senior,70000.0,0.0,Deutsch,100,0,Java,Telecom,,
1074,03.12.2019 10:49:45,30.0,Male,Hamburg,Data Scientist,6.0,Senior,90000.0,80000.0,English,100,Startup,Python,Сommerce,,
1075,03.12.2019 11:09:14,0.0,Male,Frankfurt,other,7.0,Senior,190000.0,160000.0,English,100,Consulting / Agency,0,Finance / Insurance,,
1076,03.12.2019 11:10:10,30.0,Male,Berlin,Backend Developer,6.0,Senior,70000.0,65000.0,Russian,100,Startup,Python,Finance / Insurance,,
1077,03.12.2019 11:12:11,28.0,Male,Berlin,Backend Developer,8.0,Middle,68000.0,67000.0,English,1000,Product,Java,Сommerce,,
1078,03.12.2019 11:15:48,37.0,Male,Berlin,Software Architect,15.0,Senior,95000.0,85000.0,English,100,Product,Java,Advertising,,
1079,03.12.2019 11:18:30,29.0,Male,Munich,Mobile Developer,7.0,Middle,70000.0,45000.0,English,1000,Product,Swift,Сommerce,,
1080,03.12.2019 11:24:24,0.0,Male,Munich,Data Scientist,3.0,Middle,71000.0,60000.0,English,100,Startup,Python,Manufacture,,
1081,03.12.2019 11:29:02,35.0,Male,Berlin,Backend Developer,16.0,Senior,65000.0,60000.0,English,100,Product,PHP,Сommerce,,
1082,03.12.2019 11:32:19,30.0,Male,Berlin,Backend Developer,8.0,Senior,86000.0,0.0,English,100,Product,Scala,0,,
1083,03.12.2019 11:37:15,34.0,Male,Berlin,Embedded Developer,12.0,Senior,65000.0,0.0,English,100,Startup,C/C++,Сommerce,,
1084,03.12.2019 11:39:33,29.0,Male,Dusseldorf,Backend Developer,8.0,Senior,70000.0,0.0,English,1000,0,Java,Tourism,,
1085,03.12.2019 11:47:33,41.0,Male,Munich,Backend Developer,0.0,Junior,60000.0,48000.0,English,1000,Product,Java,Telecom,,
1086,03.12.2019 11:53:44,33.0,Male,Karlsruhe,QA,7.0,Senior,76700.0,77000.0,English,1000,Product,Java,Сommerce,,
1087,03.12.2019 12:02:42,31.0,Male,Frankfurt,Data Scientist,7.0,Senior,100000.0,0.0,English,1000,0,Python,Health,,
1088,03.12.2019 12:03:11,25.0,Male,Kyiv,DevOps,4.0,Senior,72500.0,42000.0,Russian,1000,Product,Go,Сommerce,,
1089,03.12.2019 12:24:16,27.0,Female,Berlin,Data Scientist,3.0,Middle,67000.0,0.0,English,1000,Product,Python,Сommerce,,
1090,03.12.2019 12:33:17,29.0,Male,Kyiv,DevOps,8.0,Senior,65000.0,0.0,Russian,50,Product,AWS,Health,,
1091,03.12.2019 12:35:38,27.0,Male,Berlin,Researcher,5.0,Senior,100000.0,0.0,English,100,Startup,Python,Manufacture,,
1092,03.12.2019 12:41:36,36.0,Male,Berlin,Data Scientist,18.0,Middle,61000.0,58000.0,English,100,Product,Python,Gaming,,
1093,03.12.2019 12:43:36,28.0,Male,Munich,Business Analyst,7.0,Middle,62500.0,0.0,English,1000,Product,Javascript / Typescript,Software Development,,
1094,03.12.2019 12:52:51,33.0,Male,Berlin,Backend Developer,10.0,Middle,94000.0,74000.0,English,1000,Product,Kotlin,Сommerce,,
1095,03.12.2019 13:11:56,34.0,Male,Freiburg,Backend Developer,2.0,Middle,42000.0,42000.0,English,100,Consulting / Agency,Java,0,,
1096,03.12.2019 13:16:20,36.0,Male,Berlin,Manager,15.0,Senior,77000.0,83000.0,English,100,Product,Not Relevant,Finance / Insurance,,
1097,03.12.2019 13:44:56,23.0,Male,Berlin,Frontend Developer,5.0,Senior,65000.0,0.0,English,100,Product,Javascript / Typescript,Transport,,
1098,03.12.2019 13:45:17,35.0,Male,Berlin,Backend Developer,17.0,Senior,60000.0,0.0,Russian,100,Product,PHP,Transport,,
1099,03.12.2019 13:51:10,27.0,Male,Munich,Data Engineer,1.0,Middle,58000.0,48000.0,English,10,Startup,Python,0,,
1100,03.12.2019 14:00:58,30.0,Male,Munich,Mobile Developer,9.0,Senior,75000.0,71000.0,Russian,10,Startup,Kotlin,Media,,
1101,03.12.2019 14:03:42,37.0,Male,Amsterdam,QA,14.0,Senior,75000.0,78000.0,English,100,Product,AWS,Media,,
1102,03.12.2019 15:50:04,0.0,Male,Berlin,Machine Learning Engineer,10.0,Senior,151000.0,0.0,English,100,Product,Python,0,,
1103,03.12.2019 15:50:19,41.0,Male,Munich,Backend Developer,20.0,Senior,78000.0,75000.0,English,100,Product,Java,Software Development,,
1104,03.12.2019 15:56:07,32.0,Male,Vienna,Software Architect,12.0,Lead,88800.0,0.0,English,1000,Product,.NET,Health,,
1105,03.12.2019 15:56:31,34.0,Male,Berlin,Backend Developer,13.0,Senior,70000.0,65000.0,English,100,Product,Python,Сommerce,,
1106,03.12.2019 15:59:33,0.0,Male,Munich,Software Architect,10.0,Senior,168000.0,0.0,0,1000,Product,Java,Manufacture,,
1107,03.12.2019 16:08:49,45.0,Male,Berlin,Data Engineer,14.0,Middle,34446.0,0.0,English,50,Product,Java,Сonstruction,,
1108,03.12.2019 16:16:58,0.0,Male,Frankfurt,Backend Developer,8.0,Senior,144000.0,0.0,0,100,0,Java,Finance / Insurance,,
1109,03.12.2019 16:21:59,0.0,Male,Munich,Data Scientist,8.0,Lead,166000.0,0.0,0,1000,Product,Python,Manufacture,,
1110,03.12.2019 16:24:03,0.0,Male,Stuttgart,Fullstack Developer,6.0,Senior,102000.0,0.0,0,,0,Python,Manufacture,,
1111,03.12.2019 16:25:30,0.0,Female,Berlin,Data Scientist,7.0,Senior,68000.0,0.0,English,50,Startup,Python,0,,
1112,03.12.2019 16:30:01,0.0,Male,Munich,Frontend Developer,4.0,Senior,70000.0,55000.0,English,10,Product,Javascript / Typescript,Сommerce,,
1113,03.12.2019 16:33:31,36.0,Male,Kyiv,DevOps,3.0,Middle,38400.0,60000.0,Russian,1000,Bodyshop / Outsource,AWS,Сommerce,,
1114,03.12.2019 16:39:36,0.0,Male,Berlin,Data Scientist,6.0,Senior,114000.0,0.0,0,,Product,Python,0,,
1115,03.12.2019 16:40:55,35.0,Male,Frankfurt,Product Manager,13.0,Senior,60000.0,0.0,Deutsch,10,Startup,Not Relevant,Сommerce,,
1116,03.12.2019 16:50:33,32.0,Female,Munich,Backend Developer,8.0,Senior,68000.0,0.0,English,1000,Product,Java,Finance / Insurance,,
1117,03.12.2019 16:58:06,29.0,Male,Munich,Frontend Developer,8.0,Middle,65000.0,61500.0,English,100,Product,Javascript / Typescript,0,,
